Cod_Suer,ESTADO,ZAE,ZC,Suer,Edad,Variedad,Sac,Rend,Fecha,CICLO,Fecha_Cierre,TCH_REAL,Cort_Act,TCHM_R,Area_Actual,Cana_Ent,Ano,Mes,F_C_Ant,30_DAC,PST_0-4_Meses,PRC_4-9_Meses,0-15_DDC,16-30_DDC,31-45_DDC,46-60_DDC,61-75_DDC,76-90_DDC,91-105_DDC,106-120_DDC,121-135_DDC,136-150_DDC,151-165_DDC,166-180_DDC,181-195_DDC,196-210_DDC,211-225_DDC,226-240_DDC,241-255_DDC,256-270_DDC,271-285_DDC,30_DAC_Act
051_003,SOCA,9H4,4,3,12.71,CC8475,16.7,11.96,7/11/2011,1,16/11/2011,72.45,3,5.701,8.64,626,2011,11,21/10/2010,110,867,731,206,173,206,78,29,10,12,153,143,67,22,210,130,48,16,4,6,38,53,410
051_003,SOCA,9H4,4,3,11.7,CC8475,16.4,11.95,22/10/2010,1,26/10/2010,89.63,2,7.661,8.64,774.4,2010,10,5/11/2009,198,276,638,122,6,122,7,0,0,11,8,15,23,156,93,6,79,21,96,44,88,61,110
051_003,PLANTILLA,9H4,4,3,14.39,CC8475,16.33,11.64,25/10/2009,1,27/10/2009,102.03,1,7.09,8.64,881.5,2009,10,19/08/2008,43,604,670,32,43,32,117,65,84,130,101,46,24,84,86,29,46,200,92,200,0,63,150
051_003,SOCA,9H4,4,3,10.81,CC8475,15.58,10.87,15/03/2008,0,27/03/2008,70.42,5,6.514,8.46,595.8,2008,3,25/04/2007,196,530,836,107,239,107,0,0,50,0,27,48,26,49,221,104,36,168,96,168,22,66,272
051_003,SOCA,9H4,4,3,11.79,CC8475,15.08,10.68,19/04/2007,0,23/04/2007,63.58,4,5.392,8.46,537.9,2007,4,30/04/2006,321,207,610,73,39,73,19,3,0,0,0,15,0,10,32,154,79,98,118,98,48,56,216
051_003,SOCA,9H4,4,3,11.89,CC8475,15.48,10.92,24/04/2006,0,3/05/2006,50.04,3,4.208,9.91,495.8,2006,4,2/05/2005,240,307,838,79,87,79,10,36,14,0,2,0,85,82,196,64,99,61,152,61,99,0,139
051_003,SOCA,9H4,4,3,12.94,CC8475,15.71,11.18,28/04/2005,0,10/06/2005,66.36,2,5.128,9.91,657.6,2005,4,4/04/2004,49,384,581,98,107,98,52,11,0,9,9,0,15,11,134,103,93,147,32,147,43,3,270
051_004,SOCA,9H4,4,4,13.86,CC8592,18.336,12.746,6/03/2018,1,20/03/2018,55.26,7,3.987,15.52,857.7,2018,3,14/01/2017,95,599,282,49,9,49,85,147,59,104,97,25,17,48,0,41,0,1,22,1,32,96,110
051_004,SOCA,9H4,4,4,12.65,CC8592,17.117,12.387,7/01/2017,1,10/01/2017,78.21,6,6.183,15.52,1213.9,2017,1,24/12/2015,1,238,382,5,24,5,36,55,20,57,36,95,44,112,10,5,5,10,0,11,16,85,58
051_004,SOCA,9H4,4,4,11.99,CC8592,17.087,12.26,18/12/2015,1,22/12/2015,66.28,5,5.528,15.52,1028.7,2015,12,23/12/2014,81,465,136,0,120,0,42,80,51,14,158,10,29,15,16,0,37,0,0,0,0,29,31
051_004,SOCA,9H4,4,4,13.11,CC8592,17.15,11.97,18/12/2014,1,23/12/2014,82.01,4,6.256,15.52,1272.9,2014,12,19/11/2013,135,318,293,34,33,34,48,11,72,43,43,47,5,94,71,33,5,15,15,15,8,0,114
051_004,SOCA,9H4,4,4,12.98,CC8592,17.31,12.26,14/11/2013,1,29/11/2013,73.62,3,5.672,15.52,1142.5,2013,11,20/10/2012,192,365,477,18,62,18,103,0,28,45,91,40,48,51,27,137,53,79,3,79,0,39,80
051_004,SOCA,9H4,4,4,11.79,CC8592,17.65,12.57,16/10/2012,1,23/10/2012,56,2,4.75,15.52,869.1,2012,10,28/10/2011,356,761,652,137,103,137,88,62,202,27,5,110,226,58,117,89,0,0,12,0,0,40,178
051_004,PLANTILLA,9H4,4,4,13.21,CC8592,18.06,12.44,22/10/2011,1,25/10/2011,76.63,1,5.801,15.52,1189.3,2011,10,20/09/2010,144,697,804,83,35,83,159,195,103,11,28,12,153,143,56,33,196,122,70,130,6,13,290
051_004,SOCA,9H4,4,4,11.83,CC8592,16.06,11.04,7/06/2010,0,15/06/2010,84.31,7,7.127,12.25,1032.8,2010,6,17/06/2009,21,120,303,2,0,2,7,0,16,10,83,81,47,25,90,41,0,0,11,0,3,5,85
051_004,SOCA,9H4,4,4,14.88,CC8592,15.8,11.12,12/06/2009,0,17/06/2009,109.38,6,7.351,12.25,1339.9,2009,6,22/03/2008,153,617,711,122,137,122,50,51,36,16,83,0,43,96,43,32,117,65,84,53,130,101,35
051_004,SOCA,9H4,4,4,10.91,CC8592,15.55,10.85,17/03/2008,0,27/03/2008,68.71,6,6.298,15.63,1074,2008,3,24/04/2007,216,585,836,162,184,162,0,0,50,0,27,48,26,39,227,98,46,168,82,168,36,66,272
051_004,SOCA,9H4,4,4,11.79,CC8592,14.94,10.58,20/04/2007,0,23/04/2007,66.07,5,5.604,15.63,1032.7,2007,4,1/05/2006,321,213,650,79,39,79,13,3,0,0,0,15,0,10,32,156,77,121,120,98,23,96,196
051_004,SOCA,9H4,4,4,13.86,CC8592,15.86,11.05,24/04/2006,0,3/05/2006,66.96,4,4.831,15.63,1046.5,2006,4,4/03/2005,91,687,578,43,48,43,197,191,76,79,10,40,10,0,2,0,115,52,201,82,64,94,139
051_004,SOCA,9H4,4,4,13.01,CC8592,16.84,11.58,2/03/2005,0,16/03/2005,75.23,3,5.783,15.63,1175.9,2005,3,5/02/2004,115,436,385,9,14,9,40,107,111,103,43,11,0,9,9,0,15,11,134,11,103,93,76
051_005,SOCA,9H4,4,5,13.31,CC011940,17.52,12.714,4/08/2018,3,6/08/2018,83.76,2,6.293,3.69,309.1,2018,8,30/06/2017,70,462,848,0,72,0,11,30,49,190,110,76,121,70,89,100,83,18,184,16,13,94,105
051_005,PLANTILLA,9H4,4,5,14.85,CC011940,17.46,12.66,24/06/2017,3,27/06/2017,74.09,1,4.989,3.69,273.4,2017,6,4/04/2016,158,787,691,149,137,149,264,27,10,15,36,0,0,135,28,70,234,118,58,118,31,17,39
051_005,SOCA,9H4,4,5,12.39,CC011940,19.862,14.047,15/02/2016,2,23/02/2016,38.12,6,3.077,3.69,140.7,2016,2,8/02/2015,165,493,143,120,93,120,26,122,3,3,6,4,0,9,0,0,0,20,15,20,22,73,9
051_005,SOCA,9H4,4,5,12.58,CC011940,16.49,11.66,1/02/2015,2,3/02/2015,70.2,5,5.58,3.69,259,2015,2,19/01/2014,104,517,357,65,59,65,70,61,29,88,80,81,0,24,31,0,0,22,14,22,93,92,130
051_005,SOCA,9H4,4,5,11.4,CC8592,16.45,11.52,15/04/2013,2,24/04/2013,51.97,3,4.559,3.9,202.7,2013,4,8/05/2012,264,103,620,5,0,5,7,73,5,8,0,0,166,99,94,53,29,114,0,109,43,22,171
051_005,SOCA,9H4,4,5,11.76,CC8592,16.01,11.28,3/05/2012,2,9/05/2012,93.76,2,7.973,3.8,356.3,2012,5,16/05/2011,206,196,1292,7,20,7,87,35,2,15,23,5,226,134,325,137,98,98,72,128,190,7,250
051_005,SOCA,9H4,4,5,11.93,CC8592,17.06,11.78,13/03/2010,1,16/03/2010,46.76,4,3.92,24.78,1158.7,2010,3,20/03/2009,109,393,362,101,107,101,32,3,17,32,0,3,10,0,21,15,101,96,27,91,31,58,9
051_005,SOCA,9H4,4,5,15.67,CC8592,15.74,11.21,17/03/2009,1,27/03/2009,72.41,3,4.621,24.78,1794.4,2009,3,2/12/2007,163,541,486,63,39,63,76,9,118,125,48,165,53,58,43,44,29,40,12,33,0,42,61
051_005,SOCA,9H4,4,5,10.18,CC8592,15.37,11.01,26/11/2007,1,4/12/2007,70.39,2,6.915,22.58,1589.4,2007,11,24/01/2007,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,36,222,110
051_005,PLANTILLA,9H4,4,5,11.76,CC8592,15.93,11.41,21/01/2007,1,22/02/2007,49.39,1,4.199,24.78,1223.8,2007,1,2/02/2006,107,667,211,120,28,120,0,127,216,17,39,77,2,4,0,0,7,4,0,4,90,27,0
051_005,SOCA,9H4,4,5,11.14,CC8475,15.37,11.01,29/09/2005,0,11/10/2005,55.04,6,4.941,24.78,1364,2005,9,29/10/2004,252,337,699,37,46,37,13,40,58,6,100,45,23,65,171,53,235,22,44,22,36,5,83
051_005A,SOCA,9H4,4,005A,12.52,CC011940,18.649,12.923,15/03/2018,3,21/03/2018,57.49,3,4.592,20.52,1179.8,2018,3,4/03/2017,63,543,385,61,147,61,115,81,13,17,48,6,35,0,7,16,63,65,55,83,42,96,109
051_005A,SOCA,9H4,4,005A,12.75,CC011940,16.429,11.743,28/02/2017,3,2/03/2017,108.06,2,8.475,20.52,2217.4,2017,2,11/02/2016,6,425,299,13,45,13,77,35,114,16,112,1,4,15,0,0,61,45,57,45,57,59,58
051_005A,PLANTILLA,9H4,4,005A,12.25,CC011940,17.4,12.096,3/02/2016,3,9/02/2016,61.43,1,5.015,20.52,1260.6,2016,2,31/01/2015,120,438,222,84,33,84,27,80,79,10,41,19,0,15,22,0,0,29,14,29,23,100,24
051_005A,SOCA,9H4,4,005A,12.12,CC85921940,17.306,12.087,20/11/2014,2,5/12/2014,67.8,4,5.594,21.1,1430.5,2014,11,21/11/2013,142,318,293,34,33,34,48,13,70,45,41,47,27,72,78,28,3,21,17,21,0,0,135
051_005A,SOCA,9H4,4,005A,13.47,MISCELANEOS,17.366,12.294,15/11/2013,2,29/11/2013,86.51,3,6.423,21.1,1825.4,2013,11,6/10/2012,125,394,529,62,76,62,20,101,0,28,45,101,30,58,41,55,109,53,79,53,3,0,80
051_005A,SOCA,9H4,4,005A,11.99,CC8592,18.69,13.243,2/10/2012,2,9/10/2012,62.41,2,5.205,21.1,1316.9,2012,10,8/10/2011,112,1224,644,250,228,250,92,140,62,160,42,32,72,126,138,92,153,19,0,19,12,0,92
051_005A,PLANTILLA,9H4,4,005A,14.62,CC8592,17.568,12.38,2/10/2011,2,3/10/2011,96.54,1,6.603,21.1,2036.9,2011,10,20/07/2010,155,551,900,64,0,64,57,66,43,88,169,154,120,33,37,12,153,143,56,133,33,159,27
051_005A,SOCA,9H4,4,005A,8.94,CC8592,15.607,11.165,22/10/2007,1,30/10/2007,72.74,2,8.136,2.2,160,2007,10,26/01/2007,119,724,503,13,48,13,151,103,93,39,264,82,0,0,50,0,27,48,26,48,49,221,270
051_006,SOCA,23H2,4,6,13.27,CC011940,16.6,11.772,4/08/2018,3,6/08/2018,79.58,3,5.997,8.02,638.3,2018,8,1/07/2017,65,241,500,0,35,0,7,16,45,83,55,42,96,86,55,39,18,7,102,7,7,48,64
051_006,SOCA,23H2,4,6,13.14,CC011940,16.75,12.076,24/06/2017,3,27/06/2017,94.87,2,7.22,8.02,760.9,2017,6,25/05/2016,130,131,467,5,0,5,5,10,0,61,45,57,47,69,88,19,23,35,101,45,26,2,25
051_006,PLANTILLA,23H2,4,6,13.01,CC011940,14.071,9.85,22/05/2016,3,23/05/2016,108.04,1,8.304,8.02,866.5,2016,5,27/04/2015,165,124,404,27,33,27,0,15,22,0,0,2,41,22,87,153,70,6,0,7,0,23,139
051_006,SOCA,23H2,4,6,12.78,CC8475,16.48,11.371,2/12/2014,1,9/12/2014,43.9,4,3.435,2.88,126.4,2014,12,13/11/2013,80,396,293,48,80,48,43,15,40,43,79,47,0,89,70,18,31,5,25,5,8,0,108
051_006,SOCA,23H2,4,6,14.26,CC8475,17.45,12.33,7/11/2013,1,3/12/2013,76.06,3,5.333,2.88,219,2013,11,5/09/2012,6,524,599,73,119,73,76,62,18,103,0,28,45,91,40,48,51,27,137,18,53,79,65
051_006,SOCA,23H2,4,6,11.96,CC8475,19.2,13.8,31/08/2012,1,3/09/2012,56.2,2,4.699,2.88,161.9,2012,8,7/09/2011,68,1232,874,210,80,210,188,280,102,140,22,192,50,32,72,126,138,92,153,77,19,0,6
051_006,PLANTILLA,23H2,4,6,13.21,CC8475,18.2,12.46,1/09/2011,1,6/09/2011,72.28,1,5.472,2.88,208.2,2011,9,31/07/2010,164,668,900,77,5,77,92,52,68,135,162,142,61,37,6,112,95,151,22,151,96,178,53
051_007,SOCA,23H4,4,7,13.83,CC011940,19.401,13.385,6/03/2018,4,20/03/2018,78.16,4,5.651,1.89,147.7,2018,3,15/01/2017,99,603,280,51,9,51,86,154,53,100,99,23,17,48,0,41,0,7,16,1,32,96,110
051_007,SOCA,23H4,4,7,12.68,CC011940,16.27,11.587,7/01/2017,4,10/01/2017,99.15,3,7.82,1.89,187.4,2017,1,23/12/2015,6,239,382,6,23,6,1,90,20,57,36,71,66,114,10,1,8,11,0,13,16,85,58
051_007,SOCA,23H4,4,7,11.96,CC011940,17.32,12.484,18/12/2015,4,22/12/2015,64.95,2,5.43,1.89,122.8,2015,12,24/12/2014,81,465,150,0,120,0,42,80,51,17,155,10,29,15,16,15,22,0,0,0,0,43,31
051_007,PLANTILLA,23H4,4,7,14.85,CC011940,15.38,10.61,20/12/2014,4,23/12/2014,104.8,1,7.057,1.86,194.9,2014,12,30/09/2013,86,370,422,33,47,33,89,69,41,51,7,40,43,79,47,0,89,78,10,70,31,5,81
051_007,SOCA,23H4,4,7,11.79,CC011922,18.47,13.76,26/07/2013,3,2/08/2013,65.55,5,5.56,1.9,124.6,2013,7,6/08/2012,40,348,570,0,0,0,119,73,76,62,18,103,0,28,45,91,40,48,51,48,27,137,39
051_007,SOCA,23H4,4,7,11.86,CC011922,18.78,13.54,1/08/2012,3,8/08/2012,73.07,4,6.161,1.9,138.8,2012,8,11/08/2011,57,903,1015,7,20,7,117,189,305,161,97,128,62,162,40,32,108,106,129,106,155,93,40
051_007,SOCA,23H4,4,7,11.33,CC011922,16.32,11.99,6/08/2011,3,9/08/2011,79.09,3,6.98,1.9,150.3,2011,8,31/08/2010,63,761,826,49,95,49,82,159,144,126,57,37,6,116,91,151,22,131,182,96,50,40,74
051_007,PLANTILLA,23H4,4,7,13.77,CC011922,16.19,11.61,30/11/2009,3,1/12/2009,71.03,1,5.158,9.57,679.8,2009,11,12/10/2008,132,658,578,122,97,122,75,115,30,37,60,103,48,170,111,19,55,26,8,22,31,7,74
051_007,SOCA,23H4,4,7,11.86,CC8475,14.84,10.58,30/01/2008,2,1/02/2008,57.43,2,4.842,10.06,577.7,2008,1,8/02/2007,96,876,515,131,13,131,115,92,48,184,162,0,0,50,0,27,48,26,39,16,227,98,151
051_007,PLANTILLA,23H4,4,7,11.89,CC8475,15.33,10.98,2/02/2007,2,19/02/2007,31.59,1,2.657,10.06,317.8,2007,2,10/02/2006,18,694,175,72,78,72,37,195,138,27,75,29,0,3,0,0,15,0,10,0,30,88,119
051_007,PLANTILLA,23H4,4,7,13.54,CC87505,15.01,10.72,30/01/2006,1,2/02/2006,54.82,1,4.049,10.06,551.5,2006,1,19/12/2004,78,337,605,36,62,36,61,15,36,48,43,197,191,76,79,10,40,10,0,14,2,0,99
051_007A,SOCA,23H4,4,007A,14.13,CC011940,16.98,11.865,26/05/2018,4,29/05/2018,57,6,4.034,7.09,404.1,2018,5,28/03/2017,230,415,430,80,107,80,42,7,24,34,41,0,1,22,32,96,15,82,66,97,58,58,102
051_007A,SOCA,23H4,4,007A,12.88,CC011940,15.243,10.925,21/03/2017,4,27/03/2017,82.42,5,6.399,7.09,584.3,2017,3,28/02/2016,63,461,386,93,13,93,46,87,18,110,1,4,15,0,0,61,45,67,71,67,35,88,178
051_007A,SOCA,23H4,4,007A,12.19,CC011940,16.23,11.321,23/02/2016,4,8/03/2016,50.34,4,4.13,7.09,356.9,2016,2,22/02/2015,42,310,387,17,51,17,155,10,29,15,16,15,22,0,0,0,43,22,62,36,124,99,41
051_007A,SOCA,23H4,4,007A,11.33,CC011940,17.329,12.26,23/03/2014,4,2/04/2014,68.21,2,6.02,5.55,378.6,2014,3,17/04/2013,78,398,431,79,57,79,3,0,39,0,141,13,19,67,10,2,78,71,80,71,48,43,86
051_007A,PLANTILLA,23H4,4,007A,12.75,CC011940,15.924,11.081,11/04/2013,4,30/04/2013,64.06,1,5.024,7.09,454.2,2013,4,24/03/2012,324,371,457,94,131,94,0,0,12,0,40,0,6,0,0,119,73,76,62,76,18,103,117
051_007A,SOCA,23H4,4,007A,11.86,CC011922,14.77,10.31,29/11/2011,3,6/12/2011,48.26,3,4.069,7.24,349.4,2011,11,8/12/2010,356,458,559,10,31,10,22,149,158,50,28,243,83,50,17,1,38,53,21,53,1,52,431
051_007A,SOCA,23H4,4,007A,12.19,CC011922,15.25,10.98,6/12/2010,3,14/12/2010,81.87,2,6.716,7.24,592.7,2010,12,5/12/2009,40,64,663,0,7,0,0,11,8,15,23,156,93,6,79,21,96,88,61,103,7,56,379
051_007B,SOCA,30H2,4,007B,12.65,CC011940,18.5,12.577,1/05/2014,4,6/05/2014,78.34,2,6.193,1.54,120.6,2014,5,16/04/2013,69,404,431,81,59,81,3,0,39,0,141,13,19,21,54,4,78,71,80,68,48,43,99
051_008,SOCA,9H4,4,8,11.24,CC011940,17.56,12.291,25/05/2018,3,18/06/2018,42.53,4,3.784,2.24,95.3,2018,5,21/06/2017,39,352,868,0,72,0,3,8,58,165,46,130,91,97,59,158,112,2,73,2,130,16,205
051_008,SOCA,9H4,4,8,11.4,CC011940,15.568,10.994,18/06/2017,3,1/09/2017,59.05,3,5.179,2.46,145.3,2017,6,11/07/2016,20,520,984,0,0,0,69,79,82,69,221,112,27,28,39,167,27,21,55,18,334,174,64
051_008,SOCA,9H4,4,8,12.48,CC011940,16.192,11.489,4/07/2016,3,12/07/2016,66.95,2,5.364,12.79,856.3,2016,7,25/06/2015,6,66,386,0,9,0,0,0,20,15,22,112,67,9,4,0,20,9,0,1,91,74,35
051_008,PLANTILLA,9H4,4,8,12.75,CC011940,18.946,13.694,20/06/2015,3,22/06/2015,69.18,1,5.426,12.79,884.9,2015,6,2/06/2014,161,214,812,30,16,30,9,0,22,14,93,92,114,135,126,140,5,0,128,0,47,25,10
051_008,SOCA,9H4,4,8,12.16,CC011922,17.952,12.551,21/04/2014,2,30/04/2014,57.24,6,4.707,13.08,748.6,2014,4,21/04/2013,267,303,568,68,40,68,2,2,0,0,123,9,53,40,13,53,51,196,43,195,48,62,90
051_008,SOCA,9H4,4,8,11.47,CC011922,16.833,11.821,16/04/2013,2,24/04/2013,55.08,5,4.802,13.3,732.5,2013,4,6/05/2012,294,103,605,5,0,5,0,80,5,8,0,0,134,119,106,47,32,87,30,87,20,30,171
051_008,SOCA,9H4,4,8,11.73,CC011922,17.14,12.03,2/05/2012,2,9/05/2012,60.34,4,5.144,13.3,802.5,2012,5,16/05/2011,206,196,1292,7,20,7,87,35,2,15,23,5,226,134,325,137,98,98,72,128,190,7,250
051_008,SOCA,9H4,4,8,12.75,CC011922,16.889,11.689,11/05/2011,2,18/05/2011,65.53,3,5.14,13.3,871.6,2011,5,23/04/2010,165,435,983,44,40,44,38,127,102,40,0,63,60,113,53,118,213,181,132,156,16,34,192
051_008,SOCA,9H4,4,8,11.89,CC011922,14.797,10.18,20/04/2010,2,27/04/2010,48.46,2,4.076,13.3,644.5,2010,4,28/04/2009,107,93,397,20,8,20,22,10,3,10,0,17,19,0,174,40,34,30,80,30,3,0,165
051_008,PLANTILLA,9H4,4,8,15.01,CC011922,15.58,11.14,20/04/2009,2,28/04/2009,74.2,1,4.943,13.3,986.8,2009,4,25/01/2008,101,699,371,98,116,98,29,166,67,86,39,38,36,12,48,0,29,102,0,102,37,69,245
051_008,SOCA,9H4,4,8,12.16,CC87505,16.107,11.515,17/10/2007,1,29/10/2007,63.22,2,5.199,13.32,842.1,2007,10,17/10/2006,90,168,0,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
051_008,PLANTILLA,9H4,4,8,14.13,CC87505,15.958,11.3,14/10/2006,1,3/01/2007,52.77,1,3.734,13.32,702.9,2006,10,16/08/2005,5,748,780,133,0,133,70,199,67,105,41,149,107,0,16,25,78,45,110,59,134,116,65
051_008,SOCA,9H4,4,8,12.35,CC933870,15.93,10.957,11/07/2005,0,19/07/2005,55.13,4,4.464,13.32,734.3,2005,7,5/07/2004,7,336,534,0,19,0,0,10,80,90,137,136,46,50,0,65,33,106,12,106,41,45,80
051_008B,SOCA,9H4,4,008B,12.29,CC011940,15.165,10.356,3/11/2018,3,7/11/2018,70.76,4,5.757,10.43,738,2018,11,30/10/2017,117,489,487,86,96,86,64,30,18,7,102,7,48,145,35,68,71,25,0,55,52,36,107
051_008B,SOCA,9H4,4,008B,15.67,CC011940,16.04,11.024,23/10/2017,3,30/10/2017,70.49,3,4.498,10.28,724.6,2017,10,9/07/2016,5,289,590,0,10,0,61,45,57,47,69,88,19,23,35,101,26,2,59,4,119,118,113
051_008C,SOCA,9H4,4,008C,13.6,CC011940,15.35,10.896,5/08/2018,3,6/08/2018,62.59,4,4.602,0.22,13.8,2018,8,23/06/2017,39,352,898,0,72,0,3,8,58,211,0,186,92,46,53,158,114,4,101,4,98,46,110
051_009,SOCA,9H4,4,9,14.52,CC011940,15.663,10.684,25/05/2018,3,29/05/2018,79.14,5,5.451,8.87,702,2018,5,15/03/2017,250,611,708,140,79,140,123,59,26,44,0,72,0,3,38,49,190,80,106,40,121,49,205
051_009,SOCA,9H4,4,9,12.65,CC011940,18.146,13.192,7/03/2017,3,13/03/2017,80.28,4,6.346,8.87,712.1,2017,3,21/02/2016,53,833,646,84,44,84,44,141,145,266,25,10,16,35,0,18,117,48,90,48,230,82,76
051_009,SOCA,9H4,4,9,12.12,CC011940,18.156,12.648,17/02/2016,3,23/02/2016,54.14,3,4.467,8.87,480.2,2016,2,18/02/2015,89,346,201,35,132,35,125,3,6,6,4,0,0,9,0,0,0,35,22,30,44,91,9
051_009,SOCA,9H4,4,9,10.22,CC011940,17.32,12.01,7/12/2014,3,7/01/2015,83.77,2,8.196,1.84,154.1,2014,12,3/02/2014,74,544,437,70,65,70,61,29,88,80,81,0,24,31,0,0,22,14,93,14,92,161,282
051_009,PLANTILLA,9H4,4,9,13.5,CC011940,19.16,13.73,28/01/2014,3,4/02/2014,79.96,1,5.923,8.87,709.2,2014,1,19/12/2012,143,554,507,22,43,22,174,37,70,97,89,190,66,80,2,0,2,0,123,0,9,35,70
051_009,SOCA,9H4,4,9,11.86,CC8475,15.86,11.3,17/10/2012,2,23/10/2012,54.94,4,4.632,9.26,508.7,2012,10,27/10/2011,360,707,657,68,167,68,128,72,190,7,7,70,177,54,129,135,7,0,5,0,7,73,243
051_009,SOCA,9H4,4,9,12.32,CC8475,17.99,11.33,22/10/2011,2,25/10/2011,73.31,3,5.951,9.26,678.9,2011,10,17/10/2010,133,1000,627,169,233,169,127,39,48,18,197,104,82,22,94,122,99,29,20,34,7,48,311
051_009,SOCA,9H4,4,9,12.02,CC8475,17.26,12.63,11/10/2010,2,20/10/2010,80.81,2,6.723,9.26,748.3,2010,10,15/10/2009,116,208,562,31,32,31,58,48,0,0,8,6,3,31,148,26,76,52,32,52,38,150,163
051_009,PLANTILLA,9H4,4,9,14.82,CC8475,17.3,12.35,11/10/2009,2,14/10/2009,81.57,1,5.504,9.26,755.4,2009,10,23/07/2008,60,480,828,102,29,102,0,37,69,92,49,156,150,24,22,56,65,22,88,22,138,107,19
051_009,PLANTILLA,9H4,4,9,11.79,CC8592,15.37,11,31/01/2008,1,1/02/2008,75.43,1,6.397,9.37,706.7,2008,1,11/02/2007,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,84,2,182,53,139
051_009,SOCA,9H4,4,9,11.96,CC8475,17.2,11.97,27/11/2006,0,5/12/2006,62.86,5,5.256,7.68,482.8,2006,11,3/12/2005,172,423,489,107,45,107,0,16,25,123,0,127,191,42,24,92,2,4,0,4,0,7,92
051_009,SOCA,9H4,4,9,14.03,CC8475,17.2,11.97,28/11/2005,0,6/12/2005,79.71,4,5.681,7.68,612.2,2005,11,3/10/2004,90,603,770,136,137,136,46,50,0,65,33,106,12,41,45,35,176,68,215,48,66,6,176
051_009A,SOCA,30H2,4,009A,12.52,CC011940,17.441,12.332,12/02/2015,3,17/02/2015,85.85,2,6.857,7.03,603.5,2015,2,1/02/2014,74,514,416,80,55,80,61,7,110,80,41,40,16,30,9,0,22,9,98,9,92,100,175
051_010,SOCA,9H4,4,10,14.42,VARIEDADESEXP.,16.65,11.606,25/05/2018,2,29/05/2018,63.7,4,4.417,6.68,425.5,2018,5,18/03/2017,266,636,714,176,59,176,105,35,29,41,15,57,0,11,30,62,177,120,66,110,121,70,205
051_010,SOCA,9H4,4,10,12.55,VARIEDADESEXP.,17.457,12.621,11/03/2017,2,13/03/2017,75.5,3,6.016,6.68,504.3,2017,3,28/02/2016,89,859,683,128,16,128,101,185,87,204,10,10,41,0,0,69,79,82,140,82,150,112,153
051_010,SOCA,9H4,4,10,12.29,VARIEDADESEXP.,18.649,13.312,23/02/2016,2,1/03/2016,60.32,2,4.908,6.68,402.9,2016,2,19/02/2015,89,336,202,30,132,30,125,3,6,6,4,0,4,5,0,0,0,35,22,35,59,77,53
051_010,PLANTILLA,9H4,4,10,12.75,VARIEDADESEXP.,18.25,12.94,13/02/2015,2,17/02/2015,87.58,1,6.869,6.68,585.1,2015,2,26/01/2014,70,565,437,130,32,130,61,0,87,105,20,66,3,43,9,0,0,31,86,31,64,135,175
051_010,SOCA,9H4,4,10,12.68,CC8592,17.31,12.37,6/11/2013,1,3/12/2013,66.89,7,5.276,3.22,215.4,2013,11,21/10/2012,298,476,626,34,53,34,109,0,43,22,181,30,85,82,134,153,58,80,2,80,0,2,73
051_010,SOCA,9H4,4,10,11.79,CC8592,15.73,11.01,17/10/2012,1,23/10/2012,49.66,6,4.212,3.22,159.9,2012,10,29/10/2011,385,685,657,83,145,83,98,72,190,7,7,70,187,86,87,135,7,0,5,0,7,73,243
051_010,SOCA,9H4,4,10,12.35,CC8592,18.23,13.28,25/10/2011,1,26/12/2011,64.81,5,5.248,3.22,208.7,2011,10,19/10/2010,166,951,672,156,212,156,155,15,42,25,190,116,70,40,101,115,91,21,18,29,17,83,318
051_010,SOCA,9H4,4,10,11.89,CC8592,15.4,11.19,12/10/2010,1,20/10/2010,76.14,4,6.403,3.22,245.2,2010,10,20/10/2009,174,172,636,7,44,7,58,48,0,0,8,9,0,31,148,87,19,60,25,57,90,167,153
051_010,SOCA,9H4,4,10,16.99,CC8592,15.43,10.99,16/10/2009,1,20/10/2009,88.75,3,5.224,3.22,285.8,2009,10,24/05/2008,122,239,720,12,36,12,48,0,29,102,0,37,69,92,49,156,150,24,22,29,56,65,116
051_010,SOCA,9H4,4,10,11.2,CC8592,15.35,10.67,18/05/2008,1,28/05/2008,63.86,2,5.702,3.27,208.8,2008,5,17/06/2007,0,172,795,0,0,0,0,5,0,21,146,120,42,76,95,82,45,65,38,65,116,116,115
051_010,PLANTILLA,9H4,4,10,12.29,CC8592,14.61,10.73,10/06/2007,1,25/06/2007,54.93,1,4.47,3.27,179.6,2007,6,6/06/2006,81,22,202,4,0,4,0,0,7,4,3,87,31,0,84,0,0,0,0,0,0,0,0
051_010,SOCA,9H4,4,10,11.89,CC922198,15.33,10.95,24/04/2006,0,3/05/2006,39.84,4,3.351,3.84,153,2006,4,2/05/2005,211,270,871,66,95,66,6,30,5,0,2,0,83,120,195,63,113,41,149,41,107,0,162
051_010,SOCA,9H4,4,10,12.94,CC922198,15.78,11.3,28/04/2005,0,10/06/2005,71.09,3,5.494,3.84,273,2005,4,4/04/2004,69,457,549,106,158,106,61,7,0,0,19,0,0,10,80,90,122,151,46,151,45,5,241
